	id	merge_region	merge_len	num_region	eccdna_status	numreads	totalbase	coverage	consensus_len	consensus_status	eccID
2185	ec2186	chr16:81891353-81892548_+	1196	1	cyclic	18	37210	31.11	1196	No_indel	2186
2186	ec2187	chr20:17719228-17719798_+	571	1	cyclic	15	12738	22.31	573	Insertion	2187
2187	ec2188	chr11:30615311-30617119_+	1809	1	cyclic	24	31062	17.17	1812	Insertion	2188
2188	ec2189	chr8:57001813-57004370_+	2558	1	cyclic	16	16262	6.36	2558	No_indel	2189
2189	ec2190	chr7:149699099-149700008_-	910	1	cyclic	5	8506	9.35	910	No_indel	2190
2190	ec2191	chr10:89027861-89031793_+	3933	1	cyclic	23	24550	6.24	3934	Insertion	2191
2191	ec2192	chr4:144513576-144518220_+	4645	1	cyclic	50	58788	12.66	4649	Insertion	2192
2192	ec2193	chr12:38354368-38356510_+	2143	1	cyclic	6	18397	8.58	2144	Insertion	2193
2193	ec2194	chr15:74206191-74207151_+	961	1	cyclic	13	38640	40.21	961	No_indel	2194
2194	ec2195	chr11:79443295-79445323_+	2029	1	cyclic	36	36225	17.85	2033	Insertion	2195
2195	ec2196	chr2:42650970-42651996_+	1027	1	cyclic	41	49105	47.81	1030	Insertion	2196
2196	ec2197	chr14:63641247-63643900_+	2654	1	cyclic	18	40743	15.35	2655	Insertion	2197
2197	ec2198	chr12:118779842-118781673_+	1832	1	cyclic	7	9201	5.02	1832	No_indel	2198
2198	ec2199	chr4:23371562-23373432_+	1871	1	cyclic	7	9015	4.82	1878	Insertion	2199
2199	ec2200	chr10:17962461-17964872_+	2412	1	cyclic	78	124031	51.42	2414	Insertion	2200
2200	ec2201	chr2:105912919-105913719_+	801	1	cyclic	9	21788	27.2	801	No_indel	2201
2201	ec2202	chr17:36212203-36213687_+	1485	1	cyclic	21	48908	32.93	1536	Insertion	2202
2202	ec2203	chr2:216294486-216294983_+	498	1	cyclic	9	9706	19.49	498	No_indel	2203
2203	ec2204	chr13:71345173-71346055_+	883	1	cyclic	43	58124	65.83	883	No_indel	2204
2204	ec2205	chr4:77600358-77601020_+	663	1	cyclic	4	5527	8.34	665	Insertion	2205
2205	ec2206	chr2:47754166-47755705_+	1540	1	cyclic	62	107949	70.1	1544	Insertion	2206
2206	ec2207	chr11:127697683-127702789_+	5107	1	cyclic	220	335980	65.79	5107	No_indel	2207
2207	ec2208	chr8:109204918-109211207_+	6290	1	cyclic	17	27992	4.45	6300	Insertion	2208
2208	ec2209	chr3:104383812-104386076_+	2265	1	cyclic	12	15017	6.63	2262	Deletion	2209
2209	ec2210	chr1:189935452-189936137_+	686	1	cyclic	4	4963	7.23	688	Insertion	2210
2210	ec2211	chr7:71948385-71949982_+	1598	1	cyclic	88	153501	96.06	1604	Insertion	2211
2211	ec2212	chr12:88152131-88153528_+	1398	1	cyclic	39	40222	28.77	1398	No_indel	2212
2212	ec2213	chr1:199976538-199977767_+	1230	1	cyclic	25	28890	23.49	1233	Insertion	2213
2213	ec2214	chr4:46832766-46833741_+	976	1	cyclic	42	52182	53.47	978	Insertion	2214
2214	ec2215	chr7:158505787-158506772_+	986	1	cyclic	57	97428	98.81	986	No_indel	2215
2215	ec2216	chr4:66964462-66965644_+	1183	1	cyclic	12	16015	13.54	1183	No_indel	2216
2216	ec2217	chr16:24976993-24977332_+	340	1	cyclic	1	2588	7.61	340	No_indel	2217
2217	ec2218	chr13:113062584-113063898_+	1315	1	cyclic	44	56036	42.61	1298	Deletion	2218
2218	ec2219	chr4:6941472-6943266_+	1795	1	cyclic	10	12059	6.72	1795	No_indel	2219
2219	ec2220	chr5:3708834-3709774_+	941	1	cyclic	11	15154	16.1	941	No_indel	2220
2220	ec2221	chr10:56214508-56215305_+	798	1	cyclic	7	7600	9.52	1026	Insertion	2221
2221	ec2222	chr11:19816391-19816719_+	329	1	cyclic	4	9188	27.93	329	No_indel	2222
2222	ec2223	chr10:59013359-59019550_+	6192	1	cyclic	10	22326	3.61	6264	Insertion	2223
2223	ec2224	chr18:59833926-59835688_+	1763	1	cyclic	18	29263	16.6	1763	No_indel	2224
2224	ec2225	chr12:70633408-70635830_+	2423	1	cyclic	13	16441	6.79	2429	Insertion	2225
2225	ec2226	chr11:102243893-102245849_+	1957	1	cyclic	24	42302	21.62	1961	Insertion	2226
2226	ec2227	chr22:19388580-19389493_+	914	1	cyclic	16	22418	24.53	914	No_indel	2227
2227	ec2228	chr18:80038893-80039285_+	393	1	cyclic	1	2020	5.14	393	No_indel	2228
2228	ec2229	chr8:133248642-133249421_+	780	1	cyclic	7	8626	11.06	780	No_indel	2229
2229	ec2230	chr3:156527537-156528494_+	958	1	cyclic	16	14687	15.33	960	Insertion	2230
2230	ec2231	chr1:157100046-157102312_+	2267	1	cyclic	7	14855	6.55	2239	Deletion	2231
2231	ec2232	chr3:14769839-14770448_+	610	1	cyclic	29	47802	78.36	610	No_indel	2232
2232	ec2233	chr13:109304168-109305251_+	1084	1	cyclic	35	52791	48.7	1085	Insertion	2233
2233	ec2234	chr7:66961938-66963992_+	2055	1	cyclic	14	33383	16.24	2020	Deletion	2234
2234	ec2235	chr14:67918718-67920060_+	1343	1	cyclic	6	6034	4.49	1343	No_indel	2235
2235	ec2236	chr5:76817592-76819520_+	1929	1	cyclic	16	32258	16.72	1929	No_indel	2236
2236	ec2237	chr5:121958179-121958717_+	539	1	cyclic	2	7989	14.82	541	Insertion	2237
2237	ec2238	chr1:150356158-150359116_+	2959	1	cyclic	24	30202	10.21	2976	Insertion	2238
2238	ec2239	chr6:4270831-4271726_+	896	1	cyclic	37	46997	52.45	896	No_indel	2239
2239	ec2240	chr10:66192868-66193208_+	341	1	cyclic	2	4968	14.57	341	No_indel	2240
2240	ec2241	chr3:83349028-83350540_+	1513	1	cyclic	30	42663	28.2	1512	Deletion	2241
2241	ec2242	chr4:170911381-170912151_+	771	1	cyclic	11	8350	10.83	771	No_indel	2242
2242	ec2243	chr4:26686257-26686910_+	654	1	cyclic	14	21802	33.34	655	Insertion	2243
2243	ec2244	chr11:118738622-118739654_+	1033	1	cyclic	10	24860	24.07	1039	Insertion	2244
2244	ec2245	chr6:115298583-115302934_+	4352	1	cyclic	199	224623	51.61	4345	Deletion	2245
2245	ec2246	chr17:73399848-73400238_+	391	1	cyclic	1	2689	6.88	391	No_indel	2246
2246	ec2247	chr7:12410586-12411355_-	770	1	cyclic	7	5412	7.03	771	Insertion	2247
2247	ec2248	chr2:166133017-166134312_+	1296	1	cyclic	18	14780	11.4	1296	No_indel	2248
2248	ec2249	chr11:39201454-39202538_+	1085	1	cyclic	8	7231	6.66	1085	No_indel	2249
2249	ec2250	chr1:41860012-41864665_+	4654	1	cyclic	60	128310	27.57	4654	No_indel	2250
2250	ec2251	chr11:113384200-113384880_+	681	1	cyclic	17	12484	18.33	681	No_indel	2251
2251	ec2252	chr18:76249385-76250658_+	1274	1	cyclic	13	13565	10.65	1274	No_indel	2252
2252	ec2253	chr9:133163099-133163946_+	848	1	cyclic	19	19026	22.44	849	Insertion	2253
2253	ec2254	chr8:11435729-11436709_+	981	1	cyclic	16	27359	27.89	981	No_indel	2254
2254	ec2255	chr3:99188904-99189212_+	309	1	cyclic	2	2643	8.55	313	Insertion	2255
2255	ec2256	chr2:134675817-134676661_+	845	1	cyclic	3	5037	5.96	845	No_indel	2256
2256	ec2257	chr7:33342816-33343786_-	971	1	cyclic	2	5843	6.02	971	No_indel	2257
2257	ec2258	chr7:136553161-136555537_+	2377	1	cyclic	17	31209	13.13	2376	Deletion	2258
2258	ec2259	chr17:29508395-29512667_+	4273	1	cyclic	16	34358	8.04	4279	Insertion	2259
2259	ec2260	chr7:74699239-74699825_+	587	1	cyclic	4	4884	8.32	592	Insertion	2260
2260	ec2261	chr12:105653314-105655376_+	2063	1	cyclic	1	12204	5.92	2066	Insertion	2261
2261	ec2262	chrX:104126722-104128926_+	2205	1	cyclic	58	53394	24.21	2204	Deletion	2262
2262	ec2263	chr1:113896628-113898832_+	2205	1	cyclic	19	38007	17.24	2214	Insertion	2263
2263	ec2264	chr19:10415115-10422401_+	7287	1	cyclic	59	158252	21.72	7284	Deletion	2264
2264	ec2265	chr11:72184808-72188325_+	3518	1	cyclic	113	193362	54.96	3528	Insertion	2265
2265	ec2266	chr7:13480576-13482742_+	2167	1	cyclic	41	43635	20.14	2167	No_indel	2266
2266	ec2267	chr10:21230735-21231435_+	701	1	cyclic	3	5267	7.51	701	No_indel	2267
2267	ec2268	chr3:127553288-127553598_+	311	1	cyclic	7	13154	42.3	311	No_indel	2268
2268	ec2269	chr6:6166287-6166655_-	369	1	cyclic	4	2154	5.84	369	No_indel	2269
2269	ec2270	chr7:124880628-124880960_+	333	1	cyclic	2	1760	5.29	333	No_indel	2270
2270	ec2271	chr18:74152562-74153621_+	1060	1	cyclic	4	5857	5.53	1062	Insertion	2271
2271	ec2272	chr20:36448224-36449974_+	1751	1	cyclic	28	55702	31.81	1755	Insertion	2272
2272	ec2273	chr10:131399297-131399657_+	361	1	cyclic	3	4575	12.67	361	No_indel	2273
2273	ec2274	chr2:30004980-30005531_+	552	1	cyclic	5	6809	12.34	552	No_indel	2274
2274	ec2275	chr8:24867488-24867868_+	381	1	cyclic	8	12282	32.24	381	No_indel	2275
2275	ec2276	chr5:138492972-138494044_+	1073	1	cyclic	4	9143	8.52	1077	Insertion	2276
2276	ec2277	chr4:126274255-126279009_+	4755	1	cyclic	28	36584	7.69	4760	Insertion	2277
2277	ec2278	chr1:29998997-29999544_+	548	1	cyclic	6	10689	19.51	548	No_indel	2278
2278	ec2279	chr10:61086077-61086418_-	342	1	cyclic	1	2665	7.79	344	Insertion	2279
2279	ec2280	chr14:76460997-76462572_+	1576	1	cyclic	23	43016	27.29	1543	Deletion	2280
2280	ec2281	chr14:99102682-99104745_+	2064	1	cyclic	23	35914	17.4	2066	Insertion	2281
2281	ec2282	chr16:11194531-11195551_+	1021	1	cyclic	24	24004	23.51	1022	Insertion	2282
2282	ec2283	chr6:28918824-28919081_+	258	1	cyclic	12	11460	44.42	258	No_indel	2283
2283	ec2284	chrX:48844493-48844761_+	269	1	cyclic	9	21601	80.3	269	No_indel	2284
2284	ec2285	chr5:172429715-172430422_+	708	1	cyclic	19	29137	41.15	708	No_indel	2285
2285	ec2286	chr1:8169940-8171357_+	1418	1	cyclic	10	25708	18.13	1422	Insertion	2286
2286	ec2287	chr1:182211086-182213617_+	2532	1	cyclic	32	40936	16.17	2534	Insertion	2287
2287	ec2288	chr19:3167338-3167655_+	318	1	cyclic	3	3443	10.83	318	No_indel	2288
2288	ec2289	chr12:69020899-69021403_+	505	1	cyclic	3	3437	6.81	508	Insertion	2289
2289	ec2290	chr12:40857609-40859740_+	2132	1	cyclic	51	63092	29.59	2132	No_indel	2290
2290	ec2291	chr5:174999955-175000366_+	412	1	cyclic	15	30875	74.94	412	No_indel	2291
2291	ec2292	chr3:176364625-176366523_+	1899	1	cyclic	9	10691	5.63	1907	Insertion	2292
2292	ec2293	chr5:24495952-24497675_+	1724	1	cyclic	6	8942	5.19	1722	Deletion	2293
2293	ec2294	chr8:77951123-77951577_+	455	1	cyclic	4	5568	12.24	455	No_indel	2294
2294	ec2295	chr3:131121607-131123157_+	1551	1	cyclic	36	38106	24.57	1551	No_indel	2295
2295	ec2296	chr11:9499232-9499967_+	736	1	cyclic	10	13099	17.8	736	No_indel	2296
2296	ec2297	chr5:109053345-109053750_+	406	1	cyclic	45	53952	132.89	410	Insertion	2297
2297	ec2298	chr12:7896401-7897192_+	792	1	cyclic	15	11038	13.94	793	Insertion	2298
2298	ec2299	chr16:29098042-29099152_+	1111	1	cyclic	39	46303	41.68	1111	No_indel	2299
2299	ec2300	chr7:17399541-17400689_+	1149	1	cyclic	7	8512	7.41	1167	Insertion	2300
2300	ec2301	chr19:11305252-11306181_+	930	1	cyclic	9	33238	35.74	931	Insertion	2301
2301	ec2302	chr15:70235926-70238145_+	2220	1	cyclic	24	43423	19.56	2220	No_indel	2302
2302	ec2303	chr9:8574022-8577881_+	3860	1	cyclic	14	29715	7.7	3860	No_indel	2303
2303	ec2304	chr14:32324168-32324907_+	740	1	cyclic	4	8189	11.07	740	No_indel	2304
2304	ec2305	chr20:25150543-25152177_+	1635	1	cyclic	82	96096	58.77	1636	Insertion	2305
2305	ec2306	chr14:25181967-25183096_+	1130	1	cyclic	43	45545	40.31	1130	No_indel	2306
2306	ec2307	chr6:134448760-134450876_+	2117	1	cyclic	31	49459	23.36	2185	Insertion	2307
2307	ec2308	chr18:73641250-73642682_+	1433	1	cyclic	2	7006	4.89	1437	Insertion	2308
2308	ec2309	chr12:122268128-122268574_+	447	1	cyclic	8	11642	26.04	448	Insertion	2309
2309	ec2310	chr3:163162351-163163515_+	1165	1	cyclic	16	13311	11.43	1165	No_indel	2310
2310	ec2311	chr4:182930347-182930614_+	268	1	cyclic	9	14990	55.93	268	No_indel	2311
2311	ec2312	chr4:101656584-101657517_+	934	1	cyclic	9	20236	21.67	935	Insertion	2312
2312	ec2313	chr10:23649640-23651042_+	1403	1	cyclic	14	14906	10.62	1403	No_indel	2313
2313	ec2314	chrX:37655491-37655790_+	300	1	cyclic	4	2213	7.38	300	No_indel	2314
2314	ec2315	chr13:26534449-26534762_+	314	1	cyclic	17	35286	112.38	314	No_indel	2315
2315	ec2316	chr12:76460347-76462083_+	1737	1	cyclic	20	24136	13.9	1738	Insertion	2316
2316	ec2317	chr10:10665669-10667376_+	1708	1	cyclic	5	11887	6.96	1392	Deletion	2317
2317	ec2318	chr10:20326572-20328354_+	1783	1	cyclic	12	23572	13.22	1784	Insertion	2318
2318	ec2319	chr8:50627534-50627823_-	290	1	cyclic	2	1892	6.52	290	No_indel	2319
2319	ec2320	chr16:19196949-19197298_+	350	1	cyclic	5	5475	15.64	350	No_indel	2320
2320	ec2321	chr3:109027871-109031022_+	3152	1	cyclic	28	26362	8.36	3153	Insertion	2321
2321	ec2322	chr6:22545440-22545993_+	554	1	cyclic	7	15913	28.72	555	Insertion	2322
2322	ec2323	chr15:92967162-92970731_+	3570	1	cyclic	70	88893	24.9	3574	Insertion	2323
2323	ec2324	chr17:27971366-27972459_+	1094	1	cyclic	12	13261	12.12	1098	Insertion	2324
2324	ec2325	chr3:35069856-35071609_+	1754	1	cyclic	9	12892	7.35	1754	No_indel	2325
2325	ec2326	chr15:79983316-79986600_+	3285	1	cyclic	54	58158	17.7	3280	Deletion	2326
2326	ec2327	chr11:39535187-39536835_+	1649	1	cyclic	15	25671	15.57	1649	No_indel	2327
2327	ec2328	chr17:20616985-20618202_+	1218	1	cyclic	32	41007	33.67	1218	No_indel	2328
2328	ec2329	chr19:44425998-44428176_+	2179	1	cyclic	6	12499	5.74	2179	No_indel	2329
2329	ec2330	chr12:11216837-11219879_+	3043	1	cyclic	43	50575	16.62	3044	Insertion	2330
2330	ec2331	chr5:17415381-17416683_+	1303	1	cyclic	28	45436	34.87	1307	Insertion	2331
2331	ec2332	chr8:771350-773157_+	1808	1	cyclic	5	8374	4.63	1809	Insertion	2332
2332	ec2333	chr4:56957067-56957798_+	732	1	cyclic	19	22045	30.12	732	No_indel	2333
2333	ec2334	chr9:103879357-103879778_+	422	1	cyclic	25	67914	160.93	423	Insertion	2334
2334	ec2335	chr6:29890618-29891769_+	1152	1	cyclic	22	28702	24.91	1152	No_indel	2335
2335	ec2336	chr7:27348472-27350021_+	1550	1	cyclic	15	15302	9.87	1551	Insertion	2336
2336	ec2337	chr3:182512790-182513877_+	1088	1	cyclic	2	5422	4.98	1091	Insertion	2337
2337	ec2338	chr7:23124010-23125776_+	1767	1	cyclic	36	53694	30.39	1765	Deletion	2338
2338	ec2339	chr22:25401232-25402295_+	1064	1	cyclic	20	18960	17.82	1067	Insertion	2339
2339	ec2340	chr11:112769246-112769845_-	600	1	cyclic	1	8327	13.88	600	No_indel	2340
2340	ec2341	chr1:154776750-154777598_-	849	1	cyclic	2	4266	5.02	849	No_indel	2341
2341	ec2342	chr10:9703213-9704247_+	1035	1	cyclic	28	23893	23.09	1035	No_indel	2342
2342	ec2343	chr17:36757236-36757611_+	376	1	cyclic	14	24396	64.88	376	No_indel	2343
2343	ec2344	chr15:52083703-52084463_+	761	1	cyclic	27	42120	55.35	763	Insertion	2344
2344	ec2345	chr10:102970578-102970927_+	350	1	cyclic	5	2449	7.0	351	Insertion	2345
2345	ec2346	chr4:71604611-71604941_+	331	1	cyclic	5	3248	9.81	331	No_indel	2346
2346	ec2347	chr9:100626675-100628034_+,chr9:73169371-73173832_-	5822	2	cyclic	46	56122	9.64	5819	Deletion	2347
2347	ec2348	chr12:57721425-57723655_+	2231	1	cyclic	7	12275	5.5	2232	Insertion	2348
2348	ec2349	chr4:186173312-186173901_+	590	1	cyclic	4	4216	7.15	589	Deletion	2349
2349	ec2350	chr17:8306511-8311053_+	4543	1	cyclic	18	39981	8.8	4570	Insertion	2350
2350	ec2351	chr18:49935390-49939105_+	3716	1	cyclic	64	116186	31.27	3716	No_indel	2351
2351	ec2352	chr3:83751724-83752146_-	423	1	cyclic	3	5359	12.67	423	No_indel	2352
2352	ec2353	chr21:10130638-10131460_+	823	1	cyclic	84	138040	167.73	823	No_indel	2353
2353	ec2354	chr8:97916214-97916734_+	521	1	cyclic	15	15171	29.12	521	No_indel	2354
2354	ec2355	chr7:43028039-43030519_+	2481	1	cyclic	38	62197	25.07	2483	Insertion	2355
2355	ec2356	chr12:20385122-20385362_+	241	1	cyclic	5	11148	46.26	241	No_indel	2356
2356	ec2357	chr14:73474431-73476111_+	1681	1	cyclic	11	24213	14.4	1696	Insertion	2357
2357	ec2358	chr1:119300410-119300898_-	489	1	cyclic	2	2480	5.07	489	No_indel	2358
2358	ec2359	chr8:32564321-32565392_+	1072	1	cyclic	11	12080	11.27	1075	Insertion	2359
2359	ec2360	chr5:55455358-55456401_+	1044	1	cyclic	10	25002	23.95	1045	Insertion	2360
2360	ec2361	chr16:240948-242488_+	1541	1	cyclic	36	44477	28.86	1531	Deletion	2361
2361	ec2362	chr5:3566784-3568000_+	1217	1	cyclic	19	40395	33.19	1219	Insertion	2362
2362	ec2363	chr1:234747728-234749051_+	1324	1	cyclic	24	21613	16.32	1325	Insertion	2363
2363	ec2364	chr2:81973989-81974999_+	1011	1	cyclic	12	13294	13.15	1011	No_indel	2364
2364	ec2365	chr1:179363917-179365754_+	1838	1	cyclic	28	31807	17.31	1843	Insertion	2365
2365	ec2366	chr16:15449319-15449846_+	528	1	cyclic	32	33953	64.3	529	Insertion	2366
2366	ec2367	chr3:40184667-40185305_+	639	1	cyclic	11	10768	16.85	639	No_indel	2367
2367	ec2368	chr3:55879229-55881155_+	1927	1	cyclic	9	11255	5.84	1928	Insertion	2368
2368	ec2369	chr20:46815843-46816418_+	576	1	cyclic	1	5823	10.11	576	No_indel	2369
2369	ec2370	chr6:70890672-70891077_+	406	1	cyclic	1	3225	7.94	406	No_indel	2370
2370	ec2371	chrX:19480854-19483279_+	2426	1	cyclic	16	27029	11.14	2425	Deletion	2371
2371	ec2372	chr6:83344445-83344900_+	456	1	cyclic	1	2284	5.01	460	Insertion	2372
2372	ec2373	chr14:90725829-90728494_+	2666	1	cyclic	57	129735	48.66	2667	Insertion	2373
2373	ec2374	chr10:99649499-99650939_+	1441	1	cyclic	4	7741	5.37	1441	No_indel	2374
2374	ec2375	chr9:19232845-19233784_+	940	1	cyclic	13	14848	15.8	942	Insertion	2375
2375	ec2376	chr4:25849990-25852009_+	2020	1	cyclic	8	13846	6.85	2024	Insertion	2376
2376	ec2377	chr3:10531145-10531895_+	751	1	cyclic	30	46788	62.3	751	No_indel	2377
2377	ec2378	chr17:66327896-66330047_+	2152	1	cyclic	16	24225	11.26	2153	Insertion	2378
2378	ec2379	chr10:116229191-116229635_+	445	1	cyclic	9	10023	22.52	445	No_indel	2379
2379	ec2380	chr16:28041697-28042212_+	516	1	cyclic	25	41814	81.03	516	No_indel	2380
2380	ec2381	chr2:230935224-230935958_+	735	1	cyclic	21	41535	56.51	735	No_indel	2381
2381	ec2382	chr4:188931996-188933536_+,chr18:65799691-65800754_-	2605	2	cyclic	47	80273	30.81	2607	Insertion	2382
2382	ec2383	chr4:100321343-100322097_+	755	1	cyclic	1	11860	15.71	755	No_indel	2383
2383	ec2384	chr10:75342919-75343301_+	383	1	cyclic	10	21009	54.85	383	No_indel	2384
2384	ec2385	chr12:131297899-131300249_+	2351	1	cyclic	7	18359	7.81	2352	Insertion	2385
2385	ec2386	chr17:5197536-5198183_+	648	1	cyclic	3	4860	7.5	648	No_indel	2386
2386	ec2387	chr3:182117088-182117548_+	461	1	cyclic	2	3823	8.29	461	No_indel	2387
2387	ec2388	chr19:19697956-19699191_+	1236	1	cyclic	13	15433	12.49	1227	Deletion	2388
2388	ec2389	chr5:31862864-31864035_+	1172	1	cyclic	11	12054	10.28	1171	Deletion	2389
2389	ec2390	chr1:193335611-193336537_+	927	1	cyclic	11	10667	11.51	928	Insertion	2390
2390	ec2391	chr12:5535760-5536267_+	508	1	cyclic	9	9635	18.97	509	Insertion	2391
2391	ec2392	chr1:41650979-41651270_+	292	1	cyclic	7	8510	29.14	292	No_indel	2392
2392	ec2393	chr16:25464191-25464782_+	592	1	cyclic	3	4017	6.79	592	No_indel	2393
2393	ec2394	chr7:140409808-140410529_+	722	1	cyclic	10	14910	20.65	721	Deletion	2394
2394	ec2395	chr5:180934853-180935302_+	450	1	cyclic	10	15501	34.45	454	Insertion	2395
2395	ec2396	chr3:49594889-49595604_-	716	1	cyclic	3	13261	18.52	712	Deletion	2396
2396	ec2397	chr4:98941934-98943035_+	1102	1	cyclic	27	33077	30.02	1102	No_indel	2397
2397	ec2398	chr1:55574323-55576312_+	1990	1	cyclic	11	22260	11.19	1991	Insertion	2398
2398	ec2399	chr4:113800995-113801792_+	798	1	cyclic	8	7888	9.88	798	No_indel	2399
2399	ec2400	chr19:38106752-38107815_+	1064	1	cyclic	15	31436	29.55	1064	No_indel	2400
2400	ec2401	chr9:37405717-37406668_-	952	1	cyclic	5	5206	5.47	953	Insertion	2401
2401	ec2402	chr3:47032774-47033831_+	1058	1	cyclic	29	39511	37.34	1063	Insertion	2402
2402	ec2403	chr4:116427737-116429099_+	1363	1	cyclic	5	9655	7.08	1363	No_indel	2403
2403	ec2404	chr19:874220-874545_+	326	1	cyclic	28	62023	190.25	326	No_indel	2404
2404	ec2405	chr8:107474504-107474867_+	364	1	cyclic	1	2916	8.01	364	No_indel	2405
2405	ec2406	chr20:61415231-61416539_+	1309	1	cyclic	16	30398	23.22	1312	Insertion	2406
2406	ec2407	chr16:89662239-89662491_+	253	1	cyclic	14	21150	83.6	260	Insertion	2407
2407	ec2408	chr2:146901807-146902085_+	279	1	cyclic	3	6549	23.47	279	No_indel	2408
2408	ec2409	chr7:21364722-21370108_+	5387	1	cyclic	134	253292	47.02	5394	Insertion	2409
2409	ec2410	chr19:29383095-29384224_+	1130	1	cyclic	22	43620	38.6	1137	Insertion	2410
2410	ec2411	chr17:21003503-21004960_+	1458	1	cyclic	12	21387	14.67	1454	Deletion	2411
2411	ec2412	chr8:70826805-70828427_+	1623	1	cyclic	19	21319	13.14	1623	No_indel	2412
2412	ec2413	chr5:17730634-17730995_+	362	1	cyclic	2	2792	7.71	362	No_indel	2413
2413	ec2414	chr16:362478-362903_+	426	1	cyclic	21	12246	28.75	426	No_indel	2414
2414	ec2415	chr14:51610367-51615083_+	4717	1	cyclic	37	74784	15.85	4717	No_indel	2415
2415	ec2416	chr18:51630110-51630474_+	365	1	cyclic	5	3452	9.46	365	No_indel	2416
2416	ec2417	chr12:86808118-86810235_+	2118	1	cyclic	64	74784	35.31	2119	Insertion	2417
2417	ec2418	chr4:105354211-105355005_+	795	1	cyclic	8	10500	13.21	795	No_indel	2418
2418	ec2419	chr3:17304098-17304758_+	661	1	cyclic	8	11926	18.04	661	No_indel	2419
2419	ec2420	chrX:18366034-18366303_+	270	1	cyclic	7	9069	33.59	272	Insertion	2420
2420	ec2421	chr8:66706579-66707237_-	659	1	cyclic	3	10024	15.21	660	Insertion	2421
2421	ec2422	chr3:14682025-14682811_+	787	1	cyclic	30	36880	46.86	787	No_indel	2422
2422	ec2423	chr1:248128759-248129767_+	1009	1	cyclic	24	40562	40.2	1009	No_indel	2423
2423	ec2424	chr12:98962167-98964537_+	2371	1	cyclic	14	20880	8.81	2374	Insertion	2424
2424	ec2425	chr10:83590241-83591235_+	995	1	cyclic	3	5289	5.32	996	Insertion	2425
2425	ec2426	chr2:190999244-191000724_+	1481	1	cyclic	14	21996	14.85	1481	No_indel	2426
2426	ec2427	chr3:159666178-159666456_-	279	1	cyclic	3	2695	9.66	279	No_indel	2427
2427	ec2428	chr5:37381400-37383291_+	1892	1	cyclic	39	44430	23.48	1894	Insertion	2428
2428	ec2429	chr4:138319000-138320555_+	1556	1	cyclic	50	60821	39.09	1554	Deletion	2429
2429	ec2430	chr16:31958538-31960332_+	1795	1	cyclic	20	21566	12.01	1797	Insertion	2430
2430	ec2431	chr7:15652046-15652421_+	376	1	cyclic	6	3468	9.22	376	No_indel	2431
2431	ec2432	chr10:77360058-77361465_+	1408	1	cyclic	12	22320	15.85	1408	No_indel	2432
2432	ec2433	chr11:94398727-94399019_+	293	1	cyclic	3	8395	28.65	293	No_indel	2433
2433	ec2434	chr10:80858811-80859408_+	598	1	cyclic	3	9107	15.23	598	No_indel	2434
2434	ec2435	chr8:140932391-140933256_+	866	1	cyclic	47	68781	79.42	874	Insertion	2435
2435	ec2436	chr8:125374147-125376623_-	2477	1	cyclic	13	18062	7.29	2481	Insertion	2436
2436	ec2437	chr6:116075157-116076185_+	1029	1	cyclic	12	12033	11.69	1029	No_indel	2437
2437	ec2438	chr2:193365946-193366582_-	637	1	cyclic	2	5680	8.92	637	No_indel	2438
2438	ec2439	chr4:106303344-106303634_-	291	1	cyclic	3	1755	6.03	291	No_indel	2439
2439	ec2440	chr12:123072251-123073545_+	1295	1	cyclic	63	106658	82.36	1295	No_indel	2440
2440	ec2441	chr8:31962840-31964920_+	2081	1	cyclic	27	36281	17.43	2081	No_indel	2441
2441	ec2442	chr6:136103758-136104651_+	894	1	cyclic	8	11986	13.41	895	Insertion	2442
2442	ec2443	chr7:118904262-118906098_+	1837	1	cyclic	93	88634	48.25	1837	No_indel	2443
2443	ec2444	chr6:33778338-33779046_+	709	1	cyclic	24	29243	41.25	709	No_indel	2444
2444	ec2445	chr18:32080091-32080430_+	340	1	cyclic	1	4065	11.96	340	No_indel	2445
2445	ec2446	chr17:76943313-76944607_+	1295	1	cyclic	19	45129	34.85	1297	Insertion	2446
2446	ec2447	chr2:4461889-4465120_+	3232	1	cyclic	18	34120	10.56	3233	Insertion	2447
2447	ec2448	chr15:24166916-24168029_+	1114	1	cyclic	10	15100	13.55	1114	No_indel	2448
2448	ec2449	chr4:172576595-172578027_+	1433	1	cyclic	30	46846	32.69	1433	No_indel	2449
2449	ec2450	chr21:36417334-36418297_+	964	1	cyclic	5	9505	9.86	977	Insertion	2450
2450	ec2451	chr3:4123293-4123989_+	697	1	cyclic	5	3971	5.7	697	No_indel	2451
2451	ec2452	chr2:102354114-102360456_+	6343	1	cyclic	56	83885	13.22	6346	Insertion	2452
2452	ec2453	chr12:37625007-37625454_+	448	1	cyclic	3	6130	13.68	449	Insertion	2453
2453	ec2454	chr2:71572945-71573328_+	384	1	cyclic	27	33730	87.84	384	No_indel	2454
2454	ec2455	chr19:46351307-46351961_-	655	1	cyclic	1	5045	7.7	657	Insertion	2455
2455	ec2456	chr6:150821624-150821910_+	287	1	cyclic	3	2014	7.02	289	Insertion	2456
2456	ec2457	chr5:118981262-118983073_+	1812	1	cyclic	42	36846	20.33	1815	Insertion	2457
