id	merge_region	merge_len	num_region	eccdna_status	numreads	totalbase	coverage	consensus_len	consensus_status
ec2078	chr8:25907025-25907378_+	354	1	cyclic	5	13091	36.98	354	No_indel
ec2079	chr4:168708535-168709140_-	606	1	cyclic	1	5957	9.83	606	No_indel
ec2080	chr2:228106035-228106583_+	549	1	cyclic	1	3232	5.89	549	No_indel
ec2081	chr3:160167622-160167916_+	295	1	cyclic	6	12254	41.54	295	No_indel
ec2082	chr4:46979622-46980212_+	591	1	cyclic	9	15778	26.70	591	No_indel
ec2083	chr10:114100803-114102831_+	2029	1	cyclic	14	23813	11.74	2035	Insertion
ec2084	chr6:118495152-118496317_+	1166	1	cyclic	13	15171	13.01	1166	No_indel
ec2085	chr11:19638487-19640039_+	1553	1	cyclic	76	111749	71.96	1553	No_indel
ec2086	chr6:94236417-94239225_+	2809	1	cyclic	30	51808	18.44	2809	No_indel
ec2087	chr2:106644757-106646897_+	2141	1	cyclic	124	129514	60.49	2139	Deletion
ec2088	chrX:68014263-68015056_+	794	1	cyclic	7	5465	6.88	795	Insertion
ec2089	chr12:49260605-49261282_-	678	1	cyclic	4	6015	8.87	681	Insertion
ec2090	chr17:81875858-81876333_+	476	1	cyclic	10	14720	30.92	481	Insertion
ec2091	chr14:50185933-50187300_+	1368	1	cyclic	15	20821	15.22	1373	Insertion
ec2092	chr6:88805044-88809541_+	4498	1	cyclic	94	126208	28.06	4508	Insertion
ec2093	chr6:41347453-41348465_+	1013	1	cyclic	15	20960	20.69	1013	No_indel
ec2094	chr18:10313146-10313853_+	708	1	cyclic	9	9666	13.65	708	No_indel
ec2095	chr15:70727636-70729576_+	1941	1	cyclic	12	9841	5.07	1943	Insertion
ec2096	chr1:50357283-50357641_+	359	1	cyclic	5	7566	21.08	359	No_indel
ec2097	chr2:138839117-138841279_+	2163	1	cyclic	23	32893	15.21	2163	No_indel
ec2098	chr2:105879647-105880040_+	394	1	cyclic	37	79515	201.81	395	Insertion
ec2099	chr7:93501092-93502487_+	1396	1	cyclic	18	19727	14.13	1396	No_indel
ec2100	chr16:1547647-1549730_+	2084	1	cyclic	751	1535919	737.01	1910	Deletion
ec2101	chr11:88935085-88936193_+	1109	1	cyclic	17	13930	12.56	1109	No_indel
ec2102	chr13:74849965-74853227_+	3263	1	cyclic	38	55201	16.92	3267	Insertion
ec2103	chr11:64683956-64684505_+	550	1	cyclic	1	3740	6.80	550	No_indel
ec2104	chr1:155546490-155549636_+	3147	1	cyclic	32	70187	22.30	3170	Insertion
ec2105	chr22:19894247-19896499_+	2253	1	cyclic	107	237090	105.23	2252	Deletion
ec2106	chr8:25952024-25953627_+	1604	1	cyclic	6	16144	10.06	1607	Insertion
ec2107	chr16:85922359-85923524_+	1166	1	cyclic	23	43476	37.29	1170	Insertion
ec2108	chr5:75246102-75247548_+	1447	1	cyclic	16	39780	27.49	1482	Insertion
ec2109	chr1:162327661-162327870_+	210	1	cyclic	2	7037	33.51	210	No_indel
ec2110	chr1:63290183-63294947_+	4765	1	cyclic	147	222654	46.73	4772	Insertion
ec2111	chr16:254862-257170_+	2309	1	cyclic	24	54719	23.70	2308	Deletion
ec2112	chr2:218772451-218773009_+	559	1	cyclic	8	28806	51.53	560	Insertion
ec2113	chr3:16845059-16846965_+	1907	1	cyclic	28	42977	22.54	1907	No_indel
ec2114	chr17:3562110-3563479_-	1370	1	cyclic	2	7629	5.57	1370	No_indel
ec2115	chr1:3416091-3417059_+	969	1	cyclic	15	39111	40.36	969	No_indel
ec2116	chr12:101256583-101260461_+	3879	1	cyclic	57	71611	18.46	3890	Insertion
ec2117	chr1:31584361-31584922_+	562	1	cyclic	13	17757	31.60	562	No_indel
ec2118	chr4:42998512-42998825_+	314	1	cyclic	4	3627	11.55	314	No_indel
ec2119	chr10:128758926-128760367_+	1442	1	cyclic	8	10458	7.25	1442	No_indel
ec2120	chr15:27826637-27826981_-	345	1	cyclic	1	3381	9.80	345	No_indel
ec2121	chr13:113359406-113359619_+	214	1	cyclic	30	53926	251.99	214	No_indel
ec2122	chr6:37547215-37550376_+	3162	1	cyclic	32	64721	20.47	3162	No_indel
ec2123	chr5:77871549-77872517_+	969	1	cyclic	20	34900	36.02	969	No_indel
ec2124	chr9:119730077-119733794_+	3718	1	cyclic	33	57193	15.38	3724	Insertion
ec2125	chr2:81733369-81734288_+	920	1	cyclic	20	18778	20.41	920	No_indel
ec2126	chr12:91353226-91354799_+	1574	1	cyclic	33	40753	25.89	1574	No_indel
ec2127	chr6:54266387-54266759_+	373	1	cyclic	1	4408	11.82	373	No_indel
ec2128	chr3:47114758-47115786_+	1029	1	cyclic	3	7177	6.97	1031	Insertion
ec2129	chr11:81910287-81912040_+	1754	1	cyclic	15	13498	7.70	1819	Insertion
ec2130	chr12:118906900-118908402_+	1503	1	cyclic	13	16682	11.10	1504	Insertion
ec2131	chr8:14253732-14255052_+	1321	1	cyclic	14	15162	11.48	1323	Insertion
ec2132	chr7:71865873-71866222_-	350	1	cyclic	2	3163	9.04	352	Insertion
ec2133	chr1:172121282-172122765_+	1484	1	cyclic	28	27179	18.31	1484	No_indel
ec2134	chr8:20921864-20923377_+	1514	1	cyclic	5	6744	4.45	1512	Deletion
ec2135	chr1:23817363-23819670_+	2308	1	cyclic	97	130699	56.63	2313	Insertion
ec2136	chr19:50030765-50031076_+	312	1	cyclic	4	1987	6.37	312	No_indel
ec2137	chr3:70535130-70535494_+	365	1	cyclic	1	5735	15.71	365	No_indel
ec2138	chr8:22554428-22554647_+	220	1	cyclic	3	5564	25.29	220	No_indel
ec2139	chr6:87580330-87583828_+	3499	1	cyclic	11	16625	4.75	3543	Insertion
ec2140	chr4:13951936-13953519_+	1584	1	cyclic	4	11696	7.38	1583	Deletion
ec2141	chr7:92718666-92721032_+	2367	1	cyclic	42	79303	33.50	2370	Insertion
ec2142	chr20:22466719-22468036_+	1318	1	cyclic	21	33587	25.48	1319	Insertion
ec2143	chr1:78073654-78074595_+,chr15:61240766-61240999_+	1176	2	cyclic	10	13214	11.24	1176	No_indel
ec2144	chr1:26891650-26892390_-	741	1	cyclic	1	10385	14.01	744	Insertion
ec2145	chr1:92009951-92011586_+	1636	1	cyclic	13	15642	9.56	1638	Insertion
ec2146	chr5:61877875-61878473_-	599	1	cyclic	1	2993	5.00	598	Deletion
ec2147	chr4:12587735-12588480_+	746	1	cyclic	8	9287	12.45	746	No_indel
ec2148	chr2:219720067-219720628_+	562	1	cyclic	44	56810	101.09	562	No_indel
ec2149	chrX:16805136-16805854_+	719	1	cyclic	23	20790	28.92	719	No_indel
ec2150	chr11:69304825-69305206_-	382	1	cyclic	2	3428	8.97	382	No_indel
ec2151	chr20:50268841-50269262_+	422	1	cyclic	16	24124	57.17	422	No_indel
ec2152	chr18:687570-688282_+	713	1	cyclic	4	6503	9.12	714	Insertion
ec2153	chr13:102099401-102100119_+	719	1	cyclic	8	18553	25.80	719	No_indel
ec2154	chr6:372527-373951_+	1425	1	cyclic	11	21821	15.31	1427	Insertion
ec2155	chr4:145766490-145767325_+	836	1	cyclic	9	8961	10.72	836	No_indel
ec2156	chrX:85448721-85449215_+	495	1	cyclic	4	3749	7.57	494	Deletion
ec2157	chr17:51240592-51242216_+	1625	1	cyclic	11	21267	13.09	1630	Insertion
ec2158	chr3:132871067-132871428_+	362	1	cyclic	21	25004	69.07	362	No_indel
ec2159	chr7:6614119-6614845_+	727	1	cyclic	12	11092	15.26	726	Deletion
ec2160	chr5:73414512-73415768_+	1257	1	cyclic	15	12431	9.89	1257	No_indel
ec2161	chr7:2186895-2187264_+	370	1	cyclic	49	86960	235.03	370	No_indel
ec2162	chr1:103840444-103840979_+	536	1	cyclic	3	5136	9.58	536	No_indel
ec2163	chrX:15435721-15436103_+	383	1	cyclic	3	2963	7.74	383	No_indel
ec2164	chr8:50847125-50851969_+	4845	1	cyclic	65	94775	19.56	4844	Deletion
ec2165	chr14:34721958-34725395_+	3438	1	cyclic	16	20515	5.97	3504	Insertion
ec2166	chr17:76125931-76127525_+	1595	1	cyclic	36	45987	28.83	1598	Insertion
ec2167	chr21:20828469-20829823_+	1355	1	cyclic	11	13867	10.23	1356	Insertion
ec2168	chr7:83713359-83716743_+	3385	1	cyclic	48	82682	24.43	3385	No_indel
ec2169	chr7:47516179-47517899_+	1721	1	cyclic	70	88460	51.40	1721	No_indel
ec2170	chr2:38763073-38764789_+	1717	1	cyclic	61	87875	51.18	1721	Insertion
ec2171	chr16:69320573-69320819_+	247	1	cyclic	6	3877	15.70	247	No_indel
ec2172	chr6:29590463-29590810_-	348	1	cyclic	2	2389	6.86	348	No_indel
ec2173	chr1:151846936-151847711_+	776	1	cyclic	7	9191	11.84	724	Deletion
ec2174	chr2:222211740-222216077_+	4338	1	cyclic	26	40922	9.43	4338	No_indel
ec2175	chr3:71241337-71243193_+	1857	1	cyclic	12	18286	9.85	1858	Insertion
ec2176	chr7:117311806-117312197_+	392	1	cyclic	2	4589	11.71	392	No_indel
ec2177	chr1:245810877-245812271_+	1395	1	cyclic	45	56855	40.76	1395	No_indel
ec2178	chrY:8642489-8644407_+	1919	1	cyclic	87	116800	60.87	1919	No_indel
ec2179	chr9:95669506-95672336_+	2831	1	cyclic	34	59028	20.85	2830	Deletion
ec2180	chr11:68807889-68810719_+	2831	1	cyclic	37	80163	28.32	2834	Insertion
ec2181	chr2:4900654-4902018_+	1365	1	cyclic	38	53139	38.93	1368	Insertion
ec2182	chr10:67401592-67403251_+	1660	1	cyclic	14	12724	7.67	1660	No_indel
ec2183	chr4:95542526-95543190_+	665	1	cyclic	1	5464	8.22	665	No_indel
ec2184	chr16:87906595-87906903_+	309	1	cyclic	2	2234	7.23	312	Insertion
ec2185	chr8:55364694-55365241_+	548	1	cyclic	5	9713	17.72	548	No_indel
ec2186	chr16:81891353-81892548_+	1196	1	cyclic	18	37210	31.11	1196	No_indel
ec2187	chr20:17719228-17719798_+	571	1	cyclic	15	12738	22.31	573	Insertion
ec2188	chr11:30615311-30617119_+	1809	1	cyclic	24	31062	17.17	1812	Insertion
ec2189	chr8:57001813-57004370_+	2558	1	cyclic	16	16262	6.36	2558	No_indel
ec2190	chr7:149699099-149700008_-	910	1	cyclic	5	8506	9.35	910	No_indel
ec2191	chr10:89027861-89031793_+	3933	1	cyclic	23	24550	6.24	3934	Insertion
ec2192	chr4:144513576-144518220_+	4645	1	cyclic	50	58788	12.66	4649	Insertion
ec2193	chr12:38354368-38356510_+	2143	1	cyclic	6	18397	8.58	2144	Insertion
ec2194	chr15:74206191-74207151_+	961	1	cyclic	13	38640	40.21	961	No_indel
ec2195	chr11:79443295-79445323_+	2029	1	cyclic	36	36225	17.85	2033	Insertion
ec2196	chr2:42650970-42651996_+	1027	1	cyclic	41	49105	47.81	1030	Insertion
ec2197	chr14:63641247-63643900_+	2654	1	cyclic	18	40743	15.35	2655	Insertion
ec2198	chr12:118779842-118781673_+	1832	1	cyclic	7	9201	5.02	1832	No_indel
ec2199	chr4:23371562-23373432_+	1871	1	cyclic	7	9015	4.82	1878	Insertion
ec2200	chr10:17962461-17964872_+	2412	1	cyclic	78	124031	51.42	2414	Insertion
ec2201	chr2:105912919-105913719_+	801	1	cyclic	9	21788	27.20	801	No_indel
ec2202	chr17:36212203-36213687_+	1485	1	cyclic	21	48908	32.93	1536	Insertion
ec2203	chr2:216294486-216294983_+	498	1	cyclic	9	9706	19.49	498	No_indel
ec2204	chr13:71345173-71346055_+	883	1	cyclic	43	58124	65.83	883	No_indel
ec2205	chr4:77600358-77601020_+	663	1	cyclic	4	5527	8.34	665	Insertion
ec2206	chr2:47754166-47755705_+	1540	1	cyclic	62	107949	70.10	1544	Insertion
ec2207	chr11:127697683-127702789_+	5107	1	cyclic	220	335980	65.79	5107	No_indel
ec2208	chr8:109204918-109211207_+	6290	1	cyclic	17	27992	4.45	6300	Insertion
ec2209	chr3:104383812-104386076_+	2265	1	cyclic	12	15017	6.63	2262	Deletion
ec2210	chr1:189935452-189936137_+	686	1	cyclic	4	4963	7.23	688	Insertion
ec2211	chr7:71948385-71949982_+	1598	1	cyclic	88	153501	96.06	1604	Insertion
ec2212	chr12:88152131-88153528_+	1398	1	cyclic	39	40222	28.77	1398	No_indel
ec2213	chr1:199976538-199977767_+	1230	1	cyclic	25	28890	23.49	1233	Insertion
ec2214	chr4:46832766-46833741_+	976	1	cyclic	42	52182	53.47	978	Insertion
ec2215	chr7:158505787-158506772_+	986	1	cyclic	57	97428	98.81	986	No_indel
ec2216	chr4:66964462-66965644_+	1183	1	cyclic	12	16015	13.54	1183	No_indel
ec2217	chr16:24976993-24977332_+	340	1	cyclic	1	2588	7.61	340	No_indel
ec2218	chr13:113062584-113063898_+	1315	1	cyclic	44	56036	42.61	1298	Deletion
ec2219	chr4:6941472-6943266_+	1795	1	cyclic	10	12059	6.72	1795	No_indel
ec2220	chr5:3708834-3709774_+	941	1	cyclic	11	15154	16.10	941	No_indel
ec2221	chr10:56214508-56215305_+	798	1	cyclic	7	7600	9.52	1026	Insertion
ec2222	chr11:19816391-19816719_+	329	1	cyclic	4	9188	27.93	329	No_indel
ec2223	chr10:59013359-59019550_+	6192	1	cyclic	10	22326	3.61	6264	Insertion
ec2224	chr18:59833926-59835688_+	1763	1	cyclic	18	29263	16.60	1763	No_indel
ec2225	chr12:70633408-70635830_+	2423	1	cyclic	13	16441	6.79	2429	Insertion
ec2226	chr11:102243893-102245849_+	1957	1	cyclic	24	42302	21.62	1961	Insertion
ec2227	chr22:19388580-19389493_+	914	1	cyclic	16	22418	24.53	914	No_indel
ec2228	chr18:80038893-80039285_+	393	1	cyclic	1	2020	5.14	393	No_indel
ec2229	chr8:133248642-133249421_+	780	1	cyclic	7	8626	11.06	780	No_indel
ec2230	chr3:156527537-156528494_+	958	1	cyclic	16	14687	15.33	960	Insertion
ec2231	chr1:157100046-157102312_+	2267	1	cyclic	7	14855	6.55	2239	Deletion
ec2232	chr3:14769839-14770448_+	610	1	cyclic	29	47802	78.36	610	No_indel
ec2233	chr13:109304168-109305251_+	1084	1	cyclic	35	52791	48.70	1085	Insertion
ec2234	chr7:66961938-66963992_+	2055	1	cyclic	14	33383	16.24	2020	Deletion
ec2235	chr14:67918718-67920060_+	1343	1	cyclic	6	6034	4.49	1343	No_indel
ec2236	chr5:76817592-76819520_+	1929	1	cyclic	16	32258	16.72	1929	No_indel
ec2237	chr5:121958179-121958717_+	539	1	cyclic	2	7989	14.82	541	Insertion
ec2238	chr1:150356158-150359116_+	2959	1	cyclic	24	30202	10.21	2976	Insertion
ec2239	chr6:4270831-4271726_+	896	1	cyclic	37	46997	52.45	896	No_indel
ec2240	chr10:66192868-66193208_+	341	1	cyclic	2	4968	14.57	341	No_indel
ec2241	chr3:83349028-83350540_+	1513	1	cyclic	30	42663	28.20	1512	Deletion
ec2242	chr4:170911381-170912151_+	771	1	cyclic	11	8350	10.83	771	No_indel
ec2243	chr4:26686257-26686910_+	654	1	cyclic	14	21802	33.34	655	Insertion
ec2244	chr11:118738622-118739654_+	1033	1	cyclic	10	24860	24.07	1039	Insertion
ec2245	chr6:115298583-115302934_+	4352	1	cyclic	199	224623	51.61	4345	Deletion
ec2246	chr17:73399848-73400238_+	391	1	cyclic	1	2689	6.88	391	No_indel
ec2247	chr7:12410586-12411355_-	770	1	cyclic	7	5412	7.03	771	Insertion
ec2248	chr2:166133017-166134312_+	1296	1	cyclic	18	14780	11.40	1296	No_indel
ec2249	chr11:39201454-39202538_+	1085	1	cyclic	8	7231	6.66	1085	No_indel
ec2250	chr1:41860012-41864665_+	4654	1	cyclic	60	128310	27.57	4654	No_indel
ec2251	chr11:113384200-113384880_+	681	1	cyclic	17	12484	18.33	681	No_indel
ec2252	chr18:76249385-76250658_+	1274	1	cyclic	13	13565	10.65	1274	No_indel
ec2253	chr9:133163099-133163946_+	848	1	cyclic	19	19026	22.44	849	Insertion
ec2254	chr8:11435729-11436709_+	981	1	cyclic	16	27359	27.89	981	No_indel
ec2255	chr3:99188904-99189212_+	309	1	cyclic	2	2643	8.55	313	Insertion
ec2256	chr2:134675817-134676661_+	845	1	cyclic	3	5037	5.96	845	No_indel
ec2257	chr7:33342816-33343786_-	971	1	cyclic	2	5843	6.02	971	No_indel
ec2258	chr7:136553161-136555537_+	2377	1	cyclic	17	31209	13.13	2376	Deletion
ec2259	chr17:29508395-29512667_+	4273	1	cyclic	16	34358	8.04	4279	Insertion
ec2260	chr7:74699239-74699825_+	587	1	cyclic	4	4884	8.32	592	Insertion
ec2261	chr12:105653314-105655376_+	2063	1	cyclic	1	12204	5.92	2066	Insertion
ec2262	chrX:104126722-104128926_+	2205	1	cyclic	58	53394	24.21	2204	Deletion
ec2263	chr1:113896628-113898832_+	2205	1	cyclic	19	38007	17.24	2214	Insertion
ec2264	chr19:10415115-10422401_+	7287	1	cyclic	59	158252	21.72	7284	Deletion
ec2265	chr11:72184808-72188325_+	3518	1	cyclic	113	193362	54.96	3528	Insertion
ec2266	chr7:13480576-13482742_+	2167	1	cyclic	41	43635	20.14	2167	No_indel
ec2267	chr10:21230735-21231435_+	701	1	cyclic	3	5267	7.51	701	No_indel
ec2268	chr3:127553288-127553598_+	311	1	cyclic	7	13154	42.30	311	No_indel
ec2269	chr6:6166287-6166655_-	369	1	cyclic	4	2154	5.84	369	No_indel
ec2270	chr7:124880628-124880960_+	333	1	cyclic	2	1760	5.29	333	No_indel
ec2271	chr18:74152562-74153621_+	1060	1	cyclic	4	5857	5.53	1062	Insertion
ec2272	chr20:36448224-36449974_+	1751	1	cyclic	28	55702	31.81	1755	Insertion
ec2273	chr10:131399297-131399657_+	361	1	cyclic	3	4575	12.67	361	No_indel
ec2274	chr2:30004980-30005531_+	552	1	cyclic	5	6809	12.34	552	No_indel
ec2275	chr8:24867488-24867868_+	381	1	cyclic	8	12282	32.24	381	No_indel
ec2276	chr5:138492972-138494044_+	1073	1	cyclic	4	9143	8.52	1077	Insertion
ec2277	chr4:126274255-126279009_+	4755	1	cyclic	28	36584	7.69	4760	Insertion
ec2278	chr1:29998997-29999544_+	548	1	cyclic	6	10689	19.51	548	No_indel
ec2279	chr10:61086077-61086418_-	342	1	cyclic	1	2665	7.79	344	Insertion
ec2280	chr14:76460997-76462572_+	1576	1	cyclic	23	43016	27.29	1543	Deletion
ec2281	chr14:99102682-99104745_+	2064	1	cyclic	23	35914	17.40	2066	Insertion
ec2282	chr16:11194531-11195551_+	1021	1	cyclic	24	24004	23.51	1022	Insertion
ec2283	chr6:28918824-28919081_+	258	1	cyclic	12	11460	44.42	258	No_indel
ec2284	chrX:48844493-48844761_+	269	1	cyclic	9	21601	80.30	269	No_indel
ec2285	chr5:172429715-172430422_+	708	1	cyclic	19	29137	41.15	708	No_indel
ec2286	chr1:8169940-8171357_+	1418	1	cyclic	10	25708	18.13	1422	Insertion
ec2287	chr1:182211086-182213617_+	2532	1	cyclic	32	40936	16.17	2534	Insertion
ec2288	chr19:3167338-3167655_+	318	1	cyclic	3	3443	10.83	318	No_indel
ec2289	chr12:69020899-69021403_+	505	1	cyclic	3	3437	6.81	508	Insertion
ec2290	chr12:40857609-40859740_+	2132	1	cyclic	51	63092	29.59	2132	No_indel
ec2291	chr5:174999955-175000366_+	412	1	cyclic	15	30875	74.94	412	No_indel
ec2292	chr3:176364625-176366523_+	1899	1	cyclic	9	10691	5.63	1907	Insertion
ec2293	chr5:24495952-24497675_+	1724	1	cyclic	6	8942	5.19	1722	Deletion
ec2294	chr8:77951123-77951577_+	455	1	cyclic	4	5568	12.24	455	No_indel
ec2295	chr3:131121607-131123157_+	1551	1	cyclic	36	38106	24.57	1551	No_indel
ec2296	chr11:9499232-9499967_+	736	1	cyclic	10	13099	17.80	736	No_indel
ec2297	chr5:109053345-109053750_+	406	1	cyclic	45	53952	132.89	410	Insertion
ec2298	chr12:7896401-7897192_+	792	1	cyclic	15	11038	13.94	793	Insertion
ec2299	chr16:29098042-29099152_+	1111	1	cyclic	39	46303	41.68	1111	No_indel
ec2300	chr7:17399541-17400689_+	1149	1	cyclic	7	8512	7.41	1167	Insertion
ec2301	chr19:11305252-11306181_+	930	1	cyclic	9	33238	35.74	931	Insertion
ec2302	chr15:70235926-70238145_+	2220	1	cyclic	24	43423	19.56	2220	No_indel
ec2303	chr9:8574022-8577881_+	3860	1	cyclic	14	29715	7.70	3860	No_indel
ec2304	chr14:32324168-32324907_+	740	1	cyclic	4	8189	11.07	740	No_indel
ec2305	chr20:25150543-25152177_+	1635	1	cyclic	82	96096	58.77	1636	Insertion
ec2306	chr14:25181967-25183096_+	1130	1	cyclic	43	45545	40.31	1130	No_indel
ec2307	chr6:134448760-134450876_+	2117	1	cyclic	31	49459	23.36	2185	Insertion
ec2308	chr18:73641250-73642682_+	1433	1	cyclic	2	7006	4.89	1437	Insertion
ec2309	chr12:122268128-122268574_+	447	1	cyclic	8	11642	26.04	448	Insertion
ec2310	chr3:163162351-163163515_+	1165	1	cyclic	16	13311	11.43	1165	No_indel
ec2311	chr4:182930347-182930614_+	268	1	cyclic	9	14990	55.93	268	No_indel
ec2312	chr4:101656584-101657517_+	934	1	cyclic	9	20236	21.67	935	Insertion
ec2313	chr10:23649640-23651042_+	1403	1	cyclic	14	14906	10.62	1403	No_indel
ec2314	chrX:37655491-37655790_+	300	1	cyclic	4	2213	7.38	300	No_indel
ec2315	chr13:26534449-26534762_+	314	1	cyclic	17	35286	112.38	314	No_indel
ec2316	chr12:76460347-76462083_+	1737	1	cyclic	20	24136	13.90	1738	Insertion
ec2317	chr10:10665669-10667376_+	1708	1	cyclic	5	11887	6.96	1392	Deletion
ec2318	chr10:20326572-20328354_+	1783	1	cyclic	12	23572	13.22	1784	Insertion
ec2319	chr8:50627534-50627823_-	290	1	cyclic	2	1892	6.52	290	No_indel
ec2320	chr16:19196949-19197298_+	350	1	cyclic	5	5475	15.64	350	No_indel
ec2321	chr3:109027871-109031022_+	3152	1	cyclic	28	26362	8.36	3153	Insertion
ec2322	chr6:22545440-22545993_+	554	1	cyclic	7	15913	28.72	555	Insertion
ec2323	chr15:92967162-92970731_+	3570	1	cyclic	70	88893	24.90	3574	Insertion
ec2324	chr17:27971366-27972459_+	1094	1	cyclic	12	13261	12.12	1098	Insertion
ec2325	chr3:35069856-35071609_+	1754	1	cyclic	9	12892	7.35	1754	No_indel
ec2326	chr15:79983316-79986600_+	3285	1	cyclic	54	58158	17.70	3280	Deletion
ec2327	chr11:39535187-39536835_+	1649	1	cyclic	15	25671	15.57	1649	No_indel
ec2328	chr17:20616985-20618202_+	1218	1	cyclic	32	41007	33.67	1218	No_indel
ec2329	chr19:44425998-44428176_+	2179	1	cyclic	6	12499	5.74	2179	No_indel
ec2330	chr12:11216837-11219879_+	3043	1	cyclic	43	50575	16.62	3044	Insertion
ec2331	chr5:17415381-17416683_+	1303	1	cyclic	28	45436	34.87	1307	Insertion
ec2332	chr8:771350-773157_+	1808	1	cyclic	5	8374	4.63	1809	Insertion
ec2333	chr4:56957067-56957798_+	732	1	cyclic	19	22045	30.12	732	No_indel
ec2334	chr9:103879357-103879778_+	422	1	cyclic	25	67914	160.93	423	Insertion
ec2335	chr6:29890618-29891769_+	1152	1	cyclic	22	28702	24.91	1152	No_indel
ec2336	chr7:27348472-27350021_+	1550	1	cyclic	15	15302	9.87	1551	Insertion
ec2337	chr3:182512790-182513877_+	1088	1	cyclic	2	5422	4.98	1091	Insertion
ec2338	chr7:23124010-23125776_+	1767	1	cyclic	36	53694	30.39	1765	Deletion
ec2339	chr22:25401232-25402295_+	1064	1	cyclic	20	18960	17.82	1067	Insertion
ec2340	chr11:112769246-112769845_-	600	1	cyclic	1	8327	13.88	600	No_indel
ec2341	chr1:154776750-154777598_-	849	1	cyclic	2	4266	5.02	849	No_indel
ec2342	chr10:9703213-9704247_+	1035	1	cyclic	28	23893	23.09	1035	No_indel
ec2343	chr17:36757236-36757611_+	376	1	cyclic	14	24396	64.88	376	No_indel
ec2344	chr15:52083703-52084463_+	761	1	cyclic	27	42120	55.35	763	Insertion
ec2345	chr10:102970578-102970927_+	350	1	cyclic	5	2449	7.00	351	Insertion
ec2346	chr4:71604611-71604941_+	331	1	cyclic	5	3248	9.81	331	No_indel
ec2347	chr9:100626675-100628034_+,chr9:73169371-73173832_-	5822	2	cyclic	46	56122	9.64	5819	Deletion
ec2348	chr12:57721425-57723655_+	2231	1	cyclic	7	12275	5.50	2232	Insertion
ec2349	chr4:186173312-186173901_+	590	1	cyclic	4	4216	7.15	589	Deletion
ec2350	chr17:8306511-8311053_+	4543	1	cyclic	18	39981	8.80	4570	Insertion
ec2351	chr18:49935390-49939105_+	3716	1	cyclic	64	116186	31.27	3716	No_indel
ec2352	chr3:83751724-83752146_-	423	1	cyclic	3	5359	12.67	423	No_indel
ec2353	chr21:10130638-10131460_+	823	1	cyclic	84	138040	167.73	823	No_indel
ec2354	chr8:97916214-97916734_+	521	1	cyclic	15	15171	29.12	521	No_indel
ec2355	chr7:43028039-43030519_+	2481	1	cyclic	38	62197	25.07	2483	Insertion
ec2356	chr12:20385122-20385362_+	241	1	cyclic	5	11148	46.26	241	No_indel
ec2357	chr14:73474431-73476111_+	1681	1	cyclic	11	24213	14.40	1696	Insertion
ec2358	chr1:119300410-119300898_-	489	1	cyclic	2	2480	5.07	489	No_indel
ec2359	chr8:32564321-32565392_+	1072	1	cyclic	11	12080	11.27	1075	Insertion
ec2360	chr5:55455358-55456401_+	1044	1	cyclic	10	25002	23.95	1045	Insertion
ec2361	chr16:240948-242488_+	1541	1	cyclic	36	44477	28.86	1531	Deletion
ec2362	chr5:3566784-3568000_+	1217	1	cyclic	19	40395	33.19	1219	Insertion
ec2363	chr1:234747728-234749051_+	1324	1	cyclic	24	21613	16.32	1325	Insertion
ec2364	chr2:81973989-81974999_+	1011	1	cyclic	12	13294	13.15	1011	No_indel
ec2365	chr1:179363917-179365754_+	1838	1	cyclic	28	31807	17.31	1843	Insertion
ec2366	chr16:15449319-15449846_+	528	1	cyclic	32	33953	64.30	529	Insertion
ec2367	chr3:40184667-40185305_+	639	1	cyclic	11	10768	16.85	639	No_indel
ec2368	chr3:55879229-55881155_+	1927	1	cyclic	9	11255	5.84	1928	Insertion
ec2369	chr20:46815843-46816418_+	576	1	cyclic	1	5823	10.11	576	No_indel
ec2370	chr6:70890672-70891077_+	406	1	cyclic	1	3225	7.94	406	No_indel
ec2371	chrX:19480854-19483279_+	2426	1	cyclic	16	27029	11.14	2425	Deletion
ec2372	chr6:83344445-83344900_+	456	1	cyclic	1	2284	5.01	460	Insertion
ec2373	chr14:90725829-90728494_+	2666	1	cyclic	57	129735	48.66	2667	Insertion
ec2374	chr10:99649499-99650939_+	1441	1	cyclic	4	7741	5.37	1441	No_indel
ec2375	chr9:19232845-19233784_+	940	1	cyclic	13	14848	15.80	942	Insertion
ec2376	chr4:25849990-25852009_+	2020	1	cyclic	8	13846	6.85	2024	Insertion
ec2377	chr3:10531145-10531895_+	751	1	cyclic	30	46788	62.30	751	No_indel
ec2378	chr17:66327896-66330047_+	2152	1	cyclic	16	24225	11.26	2153	Insertion
ec2379	chr10:116229191-116229635_+	445	1	cyclic	9	10023	22.52	445	No_indel
ec2380	chr16:28041697-28042212_+	516	1	cyclic	25	41814	81.03	516	No_indel
ec2381	chr2:230935224-230935958_+	735	1	cyclic	21	41535	56.51	735	No_indel
ec2382	chr4:188931996-188933536_+,chr18:65799691-65800754_-	2605	2	cyclic	47	80273	30.81	2607	Insertion
ec2383	chr4:100321343-100322097_+	755	1	cyclic	1	11860	15.71	755	No_indel
ec2384	chr10:75342919-75343301_+	383	1	cyclic	10	21009	54.85	383	No_indel
ec2385	chr12:131297899-131300249_+	2351	1	cyclic	7	18359	7.81	2352	Insertion
